Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4
1673442707.733725,125.000000,0.000000,4344.230957,4312.436035,4364.871582,4356.922852,4393.974121,4341.282227,4333.717773,4341.153809,4329.743652,4312.051270,4522.948730,4454.871582,4443.333496,4469.102539,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.741537,126.000000,0.000000,4344.487305,4305.000000,4365.000000,4354.487305,4396.153809,4342.051270,4333.846191,4346.025879,4337.563965,4321.025879,4537.563965,4457.179688,4466.794922,4475.641113,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.749350,127.000000,0.000000,4343.846191,4297.307617,4363.846191,4349.230957,4395.769043,4345.128418,4341.282227,4356.794922,4343.461426,4328.974121,4537.948730,4461.922852,4467.051270,4472.820313,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.757162,0.000000,0.000000,4336.922852,4290.000000,4356.666504,4345.512695,4392.436035,4346.025879,4341.538574,4358.077148,4345.384766,4329.487305,4525.512695,4454.743652,4452.051270,4465.897461,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.764975,1.000000,0.000000,4335.256348,4292.563965,4356.666504,4345.512695,4390.897461,4341.666504,4333.077148,4350.256348,4343.205078,4322.563965,4524.487305,4446.153809,4450.000000,4462.948730,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.772787,2.000000,0.000000,4338.333496,4295.897461,4363.717773,4343.717773,4393.077148,4341.025879,4334.358887,4347.436035,4336.025879,4315.769043,4526.153809,4454.230957,4450.128418,4466.538574,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.780600,3.000000,0.000000,4342.692383,4297.948730,4366.025879,4344.743652,4394.102539,4340.769043,4339.102539,4346.794922,4328.846191,4314.358887,4523.846191,4463.333496,4446.025879,4470.897461,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1673442707.788412,4.000000,0.000000,4347.436035,4299.871582,4365.000000,4347.563965,4393.974121,4337.307617,4336.025879,4338.589844,4324.871582,4311.666504,4522.692383,4453.333496,4443.974121,4467.307617,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.796225,5.000000,0.000000,4347.692383,4299.615234,4364.487305,4347.051270,4393.974121,4338.461426,4333.846191,4333.717773,4323.461426,4308.717773,4520.128418,4442.436035,4444.230957,4463.461426,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.804037,6.000000,0.000000,4342.820313,4298.846191,4363.205078,4347.051270,4390.128418,4338.846191,4332.820313,4340.512695,4327.051270,4307.820313,4518.974121,4445.000000,4441.794922,4468.461426,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.811850,7.000000,0.000000,4338.333496,4295.000000,4359.871582,4344.871582,4383.461426,4334.230957,4327.563965,4340.512695,4329.615234,4307.307617,4519.743652,4447.179688,4438.077148,4466.794922,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.819662,8.000000,0.000000,4336.538574,4290.384766,4355.128418,4338.589844,4380.897461,4336.282227,4325.769043,4337.436035,4327.436035,4308.846191,4514.743652,4445.512695,4437.436035,4460.256348,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.827475,9.000000,0.000000,4333.589844,4289.743652,4352.307617,4338.846191,4384.615234,4342.948730,4333.717773,4341.025879,4323.461426,4305.128418,4508.717773,4444.615234,4434.871582,4461.282227,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.835287,10.000000,0.000000,4331.794922,4294.615234,4354.487305,4346.410156,4390.128418,4343.077148,4342.436035,4339.871582,4320.000000,4300.000000,4507.948730,4442.307617,4430.769043,4461.410156,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.843100,11.000000,0.000000,4334.102539,4298.205078,4354.358887,4348.333496,4393.974121,4342.948730,4343.974121,4333.461426,4319.871582,4301.153809,4508.333496,4435.769043,4431.025879,4458.333496,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.850912,12.000000,0.000000,4331.794922,4298.846191,4345.000000,4343.846191,4394.358887,4343.461426,4338.846191,4330.512695,4323.589844,4300.641113,4507.820313,4428.846191,4429.871582,4454.487305,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.858725,13.000000,0.000000,4326.025879,4302.436035,4338.333496,4342.436035,4393.846191,4341.794922,4335.897461,4333.846191,4327.948730,4299.615234,4506.794922,4424.102539,4426.282227,4449.871582,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.866537,14.000000,0.000000,4332.179688,4308.589844,4345.769043,4349.743652,4397.820313,4343.717773,4335.897461,4336.282227,4334.487305,4308.974121,4505.384766,4426.410156,4428.717773,4451.025879,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.874350,15.000000,0.000000,4344.102539,4314.743652,4361.025879,4358.974121,4399.615234,4345.128418,4335.384766,4338.077148,4341.538574,4315.000000,4508.846191,4437.051270,4433.846191,4457.563965,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.882162,16.000000,0.000000,4345.769043,4318.461426,4368.846191,4361.025879,4399.102539,4342.436035,4336.538574,4340.000000,4337.563965,4311.153809,4514.871582,4445.897461,4432.948730,4464.487305,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.889975,17.000000,0.000000,4342.307617,4316.153809,4363.461426,4357.948730,4399.358887,4340.256348,4329.871582,4336.282227,4325.897461,4309.230957,4512.692383,4447.179688,4429.358887,4463.205078,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.897787,18.000000,0.000000,4339.358887,4313.846191,4357.692383,4360.256348,4400.512695,4345.128418,4323.461426,4332.563965,4322.307617,4304.102539,4506.922852,4445.512695,4427.179688,4458.461426,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.905600,19.000000,0.000000,4334.615234,4314.487305,4358.846191,4363.077148,4402.051270,4348.974121,4329.743652,4327.820313,4324.615234,4296.025879,4504.615234,4438.974121,4423.077148,4458.717773,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.913412,20.000000,0.000000,4333.205078,4313.846191,4360.512695,4359.102539,4402.051270,4346.153809,4334.230957,4324.871582,4324.358887,4296.666504,4504.358887,4432.820313,4420.641113,4458.974121,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.921225,21.000000,0.000000,4337.820313,4313.205078,4362.692383,4356.025879,4398.461426,4342.692383,4330.256348,4330.769043,4326.538574,4299.230957,4504.487305,4438.717773,4423.589844,4457.692383,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.929037,22.000000,0.000000,4342.307617,4316.153809,4366.538574,4361.410156,4393.846191,4342.820313,4333.461426,4338.974121,4331.410156,4304.102539,4512.436035,4446.538574,4429.487305,4463.846191,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.936850,23.000000,0.000000,4345.256348,4318.717773,4368.846191,4364.743652,4394.358887,4342.563965,4340.128418,4339.871582,4333.717773,4315.000000,4521.666504,4446.922852,4435.769043,4472.563965,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.944662,24.000000,0.000000,4348.205078,4321.025879,4370.000000,4361.538574,4396.922852,4337.563965,4333.717773,4335.897461,4332.820313,4313.461426,4516.794922,4447.692383,4434.230957,4474.487305,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.952475,25.000000,0.000000,4346.282227,4320.769043,4365.641113,4357.820313,4392.563965,4333.846191,4322.948730,4329.487305,4326.922852,4300.128418,4508.974121,4444.615234,4424.615234,4465.384766,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.960287,26.000000,0.000000,4340.897461,4316.282227,4356.410156,4355.641113,4389.743652,4332.692383,4320.256348,4322.436035,4321.410156,4295.128418,4503.461426,4432.820313,4418.461426,4456.538574,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.968100,27.000000,0.000000,4340.897461,4320.641113,4355.897461,4357.948730,4397.051270,4334.615234,4324.358887,4319.487305,4320.000000,4297.436035,4499.358887,4425.769043,4419.230957,4457.692383,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.975912,28.000000,0.000000,4341.410156,4327.948730,4359.358887,4360.641113,4399.358887,4339.615234,4328.589844,4318.589844,4322.307617,4295.641113,4497.692383,4425.769043,4415.897461,4461.153809,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.983725,29.000000,0.000000,4340.641113,4324.230957,4356.666504,4358.461426,4394.102539,4341.666504,4329.487305,4318.205078,4325.256348,4292.563965,4498.077148,4428.589844,4410.512695,4457.436035,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.991537,30.000000,0.000000,4340.769043,4323.333496,4357.563965,4358.077148,4396.153809,4340.769043,4332.307617,4322.307617,4326.153809,4295.512695,4500.512695,4436.282227,4413.205078,4458.717773,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442707.999350,31.000000,0.000000,4338.461426,4325.769043,4365.128418,4360.641113,4399.358887,4341.666504,4338.077148,4332.436035,4331.153809,4302.179688,4503.846191,4441.282227,4417.436035,4466.922852,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.007162,32.000000,0.000000,4338.717773,4323.077148,4368.077148,4361.282227,4395.384766,4344.102539,4335.256348,4341.922852,4338.333496,4309.102539,4513.205078,4447.179688,4419.487305,4470.256348,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.014975,33.000000,0.000000,4344.743652,4323.461426,4365.128418,4361.153809,4391.922852,4339.487305,4325.641113,4347.436035,4339.615234,4312.307617,4517.436035,4456.666504,4420.769043,4471.282227,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.022787,34.000000,0.000000,4348.717773,4329.487305,4365.512695,4362.948730,4393.461426,4332.948730,4328.717773,4346.794922,4336.794922,4308.333496,4511.410156,4455.641113,4418.974121,4473.077148,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.030600,35.000000,0.000000,4347.948730,4332.692383,4367.179688,4364.358887,4397.436035,4334.358887,4336.538574,4339.871582,4333.717773,4301.538574,4507.179688,4445.128418,4417.051270,4471.538574,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.038412,36.000000,0.000000,4346.153809,4331.538574,4362.307617,4361.922852,4397.692383,4338.205078,4332.051270,4334.615234,4325.384766,4297.179688,4505.256348,4440.512695,4415.256348,4465.000000,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.046225,37.000000,0.000000,4347.563965,4330.384766,4359.358887,4361.025879,4394.102539,4336.794922,4326.666504,4330.512695,4314.487305,4291.666504,4499.487305,4437.948730,4407.051270,4460.641113,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.054037,38.000000,0.000000,4346.153809,4328.717773,4362.051270,4361.025879,4392.307617,4330.256348,4326.025879,4322.563965,4308.974121,4282.692383,4487.179688,4427.948730,4396.922852,4459.743652,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.061850,39.000000,0.000000,4344.743652,4328.846191,4366.538574,4361.666504,4394.871582,4328.461426,4322.948730,4319.487305,4309.358887,4283.846191,4491.153809,4430.384766,4402.563965,4461.666504,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.069662,40.000000,0.000000,4349.358887,4327.051270,4368.717773,4361.922852,4398.717773,4333.717773,4322.948730,4326.538574,4314.102539,4296.538574,4505.256348,4443.077148,4411.153809,4466.538574,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.077475,41.000000,0.000000,4344.102539,4318.205078,4363.077148,4357.179688,4396.538574,4334.358887,4327.307617,4326.794922,4315.641113,4298.333496,4499.358887,4437.948730,4396.666504,4459.102539,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.085287,42.000000,0.000000,4332.820313,4314.871582,4357.436035,4353.077148,4392.436035,4330.769043,4326.282227,4317.692383,4310.000000,4289.871582,4485.641113,4424.102539,4389.615234,4451.153809,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.093100,43.000000,0.000000,4333.077148,4315.512695,4356.153809,4350.641113,4395.256348,4331.922852,4320.897461,4315.897461,4307.179688,4289.230957,4488.077148,4424.102539,4408.333496,4455.512695,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.100912,44.000000,0.000000,4334.743652,4309.743652,4350.769043,4348.205078,4394.230957,4335.256348,4319.358887,4321.282227,4309.615234,4292.820313,4495.384766,4429.358887,4417.948730,4458.333496,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.108725,45.000000,0.000000,4332.692383,4308.077148,4345.897461,4348.974121,4387.820313,4335.000000,4322.563965,4325.128418,4310.256348,4294.615234,4491.666504,4426.410156,4410.769043,4455.128418,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.116537,46.000000,0.000000,4335.512695,4316.922852,4352.051270,4353.589844,4389.230957,4334.102539,4325.769043,4325.256348,4309.871582,4295.256348,4490.897461,4425.641113,4408.974121,4457.820313,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.124350,47.000000,0.000000,4342.051270,4320.897461,4358.461426,4358.205078,4394.743652,4334.102539,4323.205078,4321.538574,4312.307617,4297.051270,4496.153809,4431.922852,4413.717773,4464.615234,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.132162,48.000000,0.000000,4341.282227,4320.512695,4354.358887,4358.717773,4395.128418,4335.256348,4321.538574,4317.692383,4313.461426,4300.128418,4493.589844,4427.948730,4414.487305,4462.307617,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.139975,49.000000,0.000000,4336.538574,4320.641113,4347.436035,4353.717773,4392.563965,4334.102539,4324.102539,4319.230957,4310.128418,4294.358887,4490.128418,4417.563965,4409.871582,4458.333496,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.147787,50.000000,0.000000,4337.179688,4318.205078,4346.410156,4351.922852,4391.410156,4330.641113,4324.871582,4315.769043,4306.410156,4285.769043,4491.666504,4419.487305,4404.871582,4458.974121,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.155600,51.000000,0.000000,4339.487305,4316.794922,4351.410156,4359.487305,4390.769043,4332.436035,4326.794922,4315.641113,4308.461426,4291.282227,4494.615234,4427.948730,4407.051270,4460.256348,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.163412,52.000000,0.000000,4341.794922,4322.051270,4352.436035,4361.410156,4392.051270,4337.051270,4329.358887,4327.563965,4315.641113,4301.538574,4493.205078,4426.538574,4413.461426,4460.769043,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.171225,53.000000,0.000000,4345.897461,4328.077148,4349.358887,4357.563965,4395.512695,4335.384766,4328.333496,4330.128418,4319.487305,4301.922852,4493.589844,4426.025879,4416.794922,4462.563965,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.179037,54.000000,0.000000,4343.846191,4325.000000,4349.743652,4357.051270,4395.256348,4333.589844,4325.769043,4325.256348,4318.589844,4295.897461,4494.615234,4429.102539,4411.410156,4460.897461,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.186850,55.000000,0.000000,4332.820313,4317.307617,4347.051270,4351.794922,4391.666504,4335.769043,4323.461426,4320.769043,4312.307617,4286.282227,4483.333496,4417.692383,4396.410156,4450.128418,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.194662,56.000000,0.000000,4325.384766,4311.153809,4340.897461,4343.846191,4389.102539,4334.615234,4322.948730,4313.333496,4300.000000,4272.820313,4470.256348,4400.384766,4383.461426,4440.384766,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.202475,57.000000,0.000000,4327.436035,4309.102539,4341.025879,4346.666504,4389.487305,4331.922852,4328.974121,4314.102539,4298.333496,4268.717773,4470.128418,4399.871582,4383.077148,4441.410156,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
1673442708.210287,58.000000,0.000000,4334.871582,4317.307617,4347.948730,4353.589844,4392.051270,4336.666504,4335.384766,4325.384766,4308.205078,4279.743652,4478.846191,4413.846191,4393.974121,4449.743652,0.000000,3.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,
